LABEL,TEXT
1,and they don't 
1,i believe and  
1,and she came   
1,but what       
1,we're going to 
1,we're going to 
1,"so, the        "
1,"now, he's the  "
1,there was no   
1,he said it all 
1,they don't     
1,the ukrainian  
1,i have never   
1,"ok, what that  "
1,it means we    
1,we did nothing 
1,a great        
1,he said who    
1,you know what  
1,at no time was 
1,it's the       
1,they took this 
1,they were      
1,how did he do  
1,it wasn't too  
1,they say this  
1,"now, they say, "
1,let him go to  
1,we'll go to    
1,we're going to 
1,we'll impeach  
1,government     
1,"then, all of a "
1,"hey, how about "
1,"so, all i'm    "
1,"last week,     "
1,what do you    
1,i said i want  
1,there's a      
1,i want no quid 
1,i want         
1,and everybody  
1,a lot of       
1,the case       
1,as soon as he  
1,"so, we're      "
1,i've had       
1,can we keep    
1,we've never    
1,"i said, let's  "
1,that's what it 
1,the failed     
1,it's very      
1,they're        
1,and if you     
1,i don't know   
1,when sleepy    
1,what happened  
1,his son        
1,what business  
1,the mailbox    
1,"oh, bail bond, "
1,do you know    
1,"bail bond,     "
1,"so, did you    "
1,you know more  
1,despite being  
1,he made no     
1,"obviously,     "
1,i will tell    
1,they got much  
1,that was what  
1,"likewise, i    "
1,they protect   
1,"the democrats, "
1,they never     
1,but day after  
1,they come at   
1,rush limbaugh  
1,and i          
1,i understand   
1,and at the     
1,nobody         
1,but with your  
1,on election    
1,"so, here's     "
1,we like these  
1,don't we like  
1,"we talk, who   "
1,most people    
1,"i say,         "
1,about somebody 
1,it was so      
1,but it's so    
1,doing what i   
1,i said i like  
1,if you don't   
1,it's not going 
1,"i do, i do     "
1,but i like     
1,they don't     
1,but on         
1,the white      
1,"if i want it,  "
1,you know in    
1,i never took   
1,"it's good,     "
1,because        
1,i said you're  
1,"so, what do    "
1,"i said ok,     "
1,"so, we went to "
1,i visited a    
1,i toured the   
1,i took a       
1,"we have many,  "
1,we also have   
1,and the press  
1,you know in    
1,"today, these   "
1,"we start, it's "
1,if you like    
1,"so, i hadn't   "
1,"oops, look,    "
1,the light just 
1,i shouldn't do 
1,"no, but        "
1,"so, i'm there  "
1,i want to tell 
1,"hey, let me    "
1,"so, i get back "
1,we arrive at   
1,it's like the  
1,you know the   
1,"now, they've   "
1,look at all    
1,but i'm        
1,what's that    
1,i go a few     
1,"sir, sir, are  "
1,"i said, yeah,  "
1,what's         
1,nobody's ever  
1,you know       
1,these are the  
1,and i could    
1,he likes me    
1,"i hope you're, "
1,i say what the 
1,"and then, they "
1,but they said  
1,i had a heart  
1,they knew it   
1,they were with 
1,if you've had  
1,you stay in    
1,"so, we had the "
1,"so, they       "
1,"you know, it's "
1,we don't want  
1,"so then,       "
1,they said you  
1,i didn't wear  
1,why would i    
1,if the first   
1,shall   we     
1,we've never    
1,"no, but        "
1,"but they said, "
1,i should have  
1,"maybe, it's    "
1,you never      
1,this is a sign 
1,but we called  
1,there was      
1,they brought   
1,he had chest   
1,one of them    
1,the only one   
1,"and then, they "
1,they were with 
1,they were with 
1,they saw me    
1,they saw us    
1,"so, we said,   "
1,we couldn't    
1,we have a very 
1,we have a very 
1,"so then, on    "
1,they make the  
1,and i met with 
1,it was late    
1,i don't know   
1,"so, i just     "
1,those were     
1,we weren't     
1,we had for the 
1,but if you     
1,we don't       
1,"and in fact, i "
1,"so, what       "
1,"is we go out,  "
1,we won these   
1,but you know   
1,they don't     
1,it probably    
1,"so, we're      "
1,these are      
1,a man i just   
1,"congressman,   "
1,"come on up,    "
1,"billy posey, a "
1,"gus bilirakis, "
1,and a man who  
1,somebody       
1,i want to      
1,"come on up,    "
1,and by the     
1,florida's cfo  
1,"jimmy, come    "
1,"come up,       "
1,incredible     
1,and somebody   
1,he better not  
1,but here's a   
1,but here's a   
1,i shouldn't    
1,"so, you know   "
1,he was a       
1,he did an      
1,he'd be up an  
1,he got beaten  
1,but i always   
1,that's a lot   
1,my hand didn't 
1,that's all     
1,that's all     
1,i want to tell 
1,people are     
1,he's a tough   
1,he's a         
1,when we got    
1,i said he's    
1,great people   
1,thanks to      
1,unemployment   
1,in the last 12 
1,people are     
1,wages are      
1,5% in just the 
1,people are     
1,"for 21 years,  "
1,people would   
1,people would   
1,they would     
1,"then, they     "
1,that's not     
1,you can go and 
1,if you don't   
1,you've never   
1,you have never 
1,"never, never   "
1,we have two    
1,they love this 
1,the            
1,"so, eight      "
1,under          
1,"so, you have   "
1,"but, but       "
1,you know we're 
1,we can add     
1,"so, it's $400, "
1,nobody's going 
1,nobody's going 
1,we have        
1,we ended the   
1,the united     
1,1 producer of  
1,the democrats  
1,i don't know   
1,i guess little 
1,they kill too  
1,florida        
1,that was       
1,one of the     
1,"for years,     "
1,their campaign 
1,you know what  
1,they left you  
1,they left you  
1,"well, it       "
1,and they were  
1,and everybody  
1,and now we're  
1,you have bull  
1,i've never met 
1,never spoke to 
1,but he's       
1,and he works   
1,we would have  
1,but you have   
1,they love our  
1,this was       
1,this was an    
1,they tried to  
1,this is a      
1,but what   i'm 
1,it's just      
1,i think this   
1,these people   
1,so my          
1,the ukrainian  
1,there must     
1,and this       
1,it was         
1,it was         
1,and they even  
1,they came out  
1,"now, compare   "
1,this was the   
1,adam schiff is 
1,he is a   it's 
1,"now, what      "
1,but i guess    
1,i think you're 
1,and i          
1,i tell bill    
1,i wouldn't     
1,and you know   
1,it's better    
1,i don't have   
1,so you have a  
1,that's what    
1,that's what i  
1,and if it's    
1,then perhaps   
1,"attorney, and  "
1,and we'll see  
1,i'll tell you  
1,you have a lot 
1,"and, you know, "
1,i don't like   
1,so i just say  
1,you're dealing 
1,they were      
1,this is my     
1,i said it a    
1,remember when  
1,and all hell   
1,"personally, i  "
1,because i      
1,"and, you know, "
1,and she was    
1,"now, i think   "
1,i hate to say  
1,i think it's a 
1,they thought i 
1,they wrote up  
1,and just to    
1,hillary        
1,it's very      
1,it's very      
1,they have this 
1,the fbi went   
1,you're not     
1,we're not      
1,they gave the  
1,and i still    
1,"you know, the  "
1,that's a big   
1,why did they   
1,"well, that's   "
1,and that's     
1,"i mean, i      "
1,there's        
1,why should we  
1,if you look at 
1,he got elected 
1,"and i also, by "
1,why isn't      
1,why isn't all  
1,you have the   
1,paying than we 
1,"president, can "
1,it's like a    
1,why aren't     
1,how come it's  
1,why is it      
1,and these are  
1,"well, first of "
1,and almost     
1,between        
1,"well, wait a   "
1,two supreme    
1,within a few   
1,so i've done   
1,the position   
1,they're bad    
1,they hurt a    
1,people came    
1,and they went  
1,they found     
1,so why would   
1,i think we've  
1,but it doesn't 
1,i can't tell   
1,i can only say 
1,and when you   
1,where he's     
1,"well, that     "
1,we're going to 
1,you wouldn't   
1,but the        
1,finding that   
1,and the only   
1,so they use    
1,they use the   
1,so here's the  
1,we have so     
1,the            
1,but what they  
1,that's the way 
1,i heard some   
1,of course the  
1,fake news is   
1,"you know, the  "
1,they will      
1,and then you   
1,it's not even  
1,and you read a 
1,they only put  
1,they don't put 
1,same thing     
1,it's a phony   
1,we don't have  
1,and we saved a 
1,and let me     
1,this guy is so 
1,i've been      
1,but for two    
1,this was their 
1,and if you     
1,even look at   
1,and obama      
1,he wouldn't    
1,it's the whole 
1,"now schiff,    "
1,he makes it    
1,there's        
1,so he made up  
1,he made up a   
1,and then when  
1,and crazy      
1,"well, she said "
1,she cannot do  
1,i predict she  
1,richard trumka 
1,she won't do   
1,but richard    
1,and i predict  
1,"she   and, by  "
1,all she has to 
1,she's holding  
1,it's growing   
1,where is our   
1,they're all    
1,"yeah, well,    "
1,i do want      
1,i say that to  
1,why should we  
1,it's a very    
1,"i mean, i love "
1,i know         
1,they're great  
1,but it's known 
1,"now, with this "
1,i've spoken to 
1,how about the  
1,how about that 
1,i guarantee    
1,he said he's   
1,i spoke so few 
1,but the guy    
1,"well, i have   "
1,and i've been  
1,and i can't    
1,i can't hear   
1,i can't hear   
1,unless you     
1,that was a     
1,that was a     
1,call it deep   
1,call it        
1,"well, first of "
1,"number one,    "
1,"now, then, you "
1,joe biden is   
1,it's not true  
1,"now, what he   "
1,remember was   
1,he said that   
1,"he, and by the "
1,this guy has   
1,but he's       
1,he's sitting   
1,they're        
1,and he didn't  
1,the most       
1,i want no quid 
1,have president 
1,something to   
1,and they       
1,that was the   
1,i turned off   
1,that's what he 
1,"now, with all  "
1,are we going   
1,so you have to 
1,and i will     
1,i never said   
1,but i watched  
1,and he was     
1,and the kid    
1,this is a guy  
1,he gets thrown 
1,"went through,  "
1,and all of the 
1,becomes vp is  
1,"president, the "
1,"and you say,   "
1,"well, thank    "
1,thank you      
1,i also want to 
1,"thank you,     "
1,"you know, i    "
1,he's got like  
1,he's been      
1,"good times,    "
1,he makes like  
1,and it may be  
1,so if anybody  
1,but i have to  
1,so thank you   
1,and let me     
1,do you         
1,do you         
1,they didn't    
1,you would go   
1,everything was 
1,they're all    
1,i went through 
1,they going to  
1,that's the     
1,and we got to  
1,please sit     
1,we got to keep 
1,it's a         
1,"see, if i were "
1,we have plenty 
1,and he         
1,"they'd say,    "
1,we're in       
1,he's only done 
1,it's a         
1,it's great to  
1,"you know, if   "
1,you can't make 
1,once you do    
1,there's        
1,and there's    
1,"i mean, they   "
1,they want to   
1,but i'm        
1,"incredible,    "
1,you're the     
1,each of you is 
1,and i am       
1,the whole      
1,and by the     
1,i see on       
1,i get a little 
1,but they had   
1,we're sort of  
1,we don't do it 
1,but the truth  
1,you're far     
1,don't you love 
1,they're        
1,"no, no, you're "
1,but i want to  
1,and i see my   
1,they like each 
1,"and kimberly,  "
1,"did you speak, "
1,because i      
1,"oh, i   i'm    "
1,"oh, i want to  "
1,you got to see 
1,i'll sit there 
1,"no, people     "
1,he's a good    
1,he's a little  
1,"you know, he's "
1,but he's a     
1,and he loves   
1,so thank you   
1,"thank you,     "
1,"great job,     "
1,the radical    
1,we're putting  
1,"you know, we   "
1,we're putting  
1,and you know   
1,other leaders  
1,what are you   
1,they should    
1,because it     
1,"i say, do you  "
1,you should put 
1,but if we put  
1,and we're      
1,and he's       
1,but i'm new    
1,where is dan   
1,what a voice   
1,he did it      
1,some guys are  
1,and i don't    
1,i mean people  
1,thank you very 
1,"and, by the    "
1,what kind of   
1,they got up    
1,and i guess    
1,we had three   
1,so we have to  
1,you call that  
1,"hey, no        "
1,we had like    
1,something like 
1,you don't see  
1,you don't see  
1,what a great   
1,what do you    
1,"i said, this   "
1,that took a    
1,"i said, dan,   "
1,"he said, it's  "
1,that was a no  
1,i'll save      
1,i'll save      
1,"well, we had a "
1,and the senate 
1,there's no     
1,there's no     
1,how do you     
1,you had no     
1,even their     
1,"in fact,       "
1,there's no     
1,what are we    
1,the world is   
1,"no, no, so now "
1,she has no     
1,so let's not   
1,"that's good,   "
1,but you know   
1,she has no     
1,did they look  
1,they got up    
1,they are       
1,they're        
1,in the         
1,and the        
1,"you know,      "
1,"last week, we  "
1,we're going to 
1,but we're      
1,last night was 
1,the greatest   
1,"new jets, new  "
1,all made in    
1,made in the    
1,but as we near 
1,our country    
1,we were        
1,we were        
1,our military   
1,"i mean, i      "
1,two and a half 
1,"somebody said, "
1,let me tell    
1,i'm a big      
1,there is no    
1,there's no     
1,"somebody says, "
1,we don't have  
1,but we're      
1,"but you know,  "
1,"no, it's   you "
1,"you know, it   "
1,we're so       
1,this stuff is  
1,brand-new      
1,"ships,         "
1,the most       
1,the most       
1,the most       
1,and we just    
1,we hope that   
1,and the way we 
1,we learned     
1,we learned it  
1,but we will    
1,our economy is 
1,wages are      
1,crime is       
1,poverty is     
1,and our nation 
1,and we've      
1,we reached an  
1,remember when  
1,but they were  
1,you go to      
1,it was like a  
1,remember a     
1,you know what  
1,it was ross    
1,he said it's   
1,all of our     
1,we're          
1,except to      
1,"you know, you  "
1,because they   
1,they think     
1,"i say, no, no, "
1,we don't need  
1,"i mean, these  "
1,anybody a      
1,"i don't know,  "
1,not too many   
1,"i think,       "
1,but the only   
1,there were     
1,forty-one      
1,"and people,    "
1,we got labor   
1,we got         
1,and what it    
1,and i asked    
1,can you        
1,and it was     
1,they going to  
1,and that's     
1,that's about   
1,so we're       
1,"for years,     "
1,it's probably  
1,i was honored  
1,but nafta is   
1,i just left    
1,we just had    
1,and i made a   
1,"they said, why "
1,mexico is      
1,canada sells   
1,why are you    
1,and it was a   
1,but the truth  
1,i've never     
1,and the new    
1,but the        
1,absolutely     
1,and they just  
1,but where      
1,so i guess we  
1,something like 
1,"oh, there's    "
1,how good is    
1,"come here,     "
1,how good is    
1,"you know, now  "
1,they don't     
1,she's got      
1,"and, by the    "
1,her ratings    
1,through the    
1,"great person,  "
1,we also took   
1,and as a       
1,they're        
1,i spoke to     
1,"and you know,  "
1,i said you got 
1,fentanyl       
1,they're        
1,that's a big   
1,it came out of 
1,it's been      
1,"and i said,    "
1,and they have  
1,they've been   
1,we've had a    
1,yesterday i    
1,and i also     
1,"armed forces,  "
1,and i'll tell  
1,you're like a  
1,i'd ask        
1,'maga'   'make 
1,we're never    
1,' and it's     
1,"so normally,   "
1,the pollster   
1,then they      
1,how come the   
1,"in my case,    "
1,they've        
1,took them a    
1,but you know   
1,and i say      
1,"now, i'm a     "
1,i'll never     
1,i can't do     
1,"i can't do it, "
1,so i'm never   
1,so we'll have  
1,but i was      
1,one hundred    
1,substantially  
1,that's a long  
1,but think of   
1,one hundred    
1,we had a stock 
1,and that to me 
1,it's a record  
1,it's a record  
1,it's a record  
1,(applause] so  
1,our military   
1,we've never    
1,"and i said,    "
1,if i say 'make 
1,we just set    
1,"hey, excuse    "
1,african        
1,hispanic       
1,hispanic       
1,lowest level   
1,lowest level   
1,"by the way,    "
1,i failed you   
1,"but, remember  "
1,lowest in 71   
1,african        
1,hispanic       
1,"so, and        "
1,for young      
1,"so, i mean,    "
1,"so i'm saying, "
1,"well, we've    "
1,we've had such 
1,"so, in a way,  "
1,of what we're  
1,"so i said, you "
1,"remember,      "
1,she came up    
1,it was a       
1,they paid      
1,i said         
1,they changed   
1,they paid a    
1,he walked away 
1,i like to make 
1,but keep       
1,keep america   
1,"so, let's have "
1,we'll go first 
1,and keep       
1,but kag is now 
1,so let's have  
1,but i see a    
1,look at that   
1,got the higher 
1,gives you an   
1,that's not too 
1,got that high  
1,got big        
1,but keep       
1,make america…  
1,who wants to   
1,who wants to   
1,i'm telling    
1,i'm telling    
1,"no, it's an    "
1,one more shot  
1,who wants make 
1,who wants keep 
1,"okay, so i've  "
1,this is my     
1,you just saved 
1,but i've done  
1,and every      
1,"now, at the    "
1,"so kimberly,   "
1,because if     
1,so i'm a       
1,i don't take   
1,but the truth  
1,we're so       
1,leaders come   
1,what you've    
1,they're        
1,and you know   
1,but we'll keep 
1,we're going to 
1,"this week, we  "
1,one hundred    
1,including two  
1,"you know, i    "
1,i think it     
1,but they       
1,and i          
1,so i always    
1,but judges are 
1,and maybe   i  
1,"judges, and    "
1,so we have a   
1,we could have  
1,and one of the 
1,who would      
1,one hundred    
1,so we want to  
1,"i mean,        "
1,that position  
1,i said to a    
1,"sir, you have  "
1,"i said, you    "
1,you understand 
1,can you        
1,and i think    
1,i was          
1,"yesterday, we  "
1,can you        
1,and when the   
1,and that's     
1,"this week, i   "
1,we secured     
1,who would have 
1,and to top it  
1,"the fact is,   "
1,america is     
1,we're          
1,"and, you know, "
1,they weren't   
1,the press      
1,but there      
1,"the fake news, "
1,it's a lot of  
1,it's always a  
1,"you know, with "
1,if you make    
1,because you    
1,they're fake   
1,but we are     
1,and a number   
1,"i mean, it's   "
1,but there's    
1,"you know, we   "
1,that was the   
1,how exciting   
1,remember that  
1,that night     
1,they were so   
1,we don't think 
1,it's going to  
1,they didn't    
1,going to be a  
1,because        
1,the exit polls 
1,do you know    
1,because people 
1,it's none of   
1,and they had   
1,so they didn't 
1,they didn't    
1,so they didn't 
1,but we're in a 
1,when you look  
1,but i don't    
1,i don't want   
1,i knocked   i  
1,i don't want   
1,they can       
1,i don't want   
1,i think it's a 
1,i do want to   
1,i want to      
1,i want to see  
1,how about the  
1,"gee, what she  "
1,she's not the  
1,she wants the  
1,and you're the 
1,"so they said,  "
1,and then they  
1,"no, no, she    "
1,say goodbye to 
1,"no, it's       "
1,but i don't    
1,all of these   
1,let   let it   
1,like   just    
1,let the green  
1,and then about 
1,we'll let it   
1,we'll have an  
1,i never        
1,"you know, i    "
1,i've studied   
1,it's very      
1,they're made   
1,but they're    
1,gases are      
1,you know we    
1,so the world   
1,"so tremendous, "
1,you talk about 
1,whether it's   
1,"it's our air,  "
1,so they make   
1,and if you own 
1,they kill the  
1,you want to    
1,a bird         
1,go under a     
1,you'll see     
1,"you know, in   "
1,if you shoot a 
1,a windmill     
1,and you know   
1,after a        
1,"that's true,   "
1,this is   they 
1,but why is it  
1,and that's     
1,this is a      
1,"no, but it's   "
1,i'll tell you  
1,and i'm not    
1,and i think    
1,like you have  
1,i've seen the  
1,and sometimes  
1,"you know, i'm  "
1,i really built 
1,and so you'll  
1,general        
1,and then       
1,they're like   
1,it's my        
1,"no, but   and  "
1,after 10       
1,"you know, they "
1,you got to     
1,a lot of       
1,they need      
1,it's really a  
1,and what they  
1,that means you 
1,so tell me     
1,if you win     
1,he was a       
1,beto came out  
1,he came out    
1,so he's        
1,abraham        
1,i can tell     
1,"no, we're      "
1,we're doing it 
1,"and you know,  "
1,i want the     
1,i want the     
1,i want         
1,and we have    
1,i assume the   
1,"so, over the   "
1,the coming     
1,will it be     
1,that's what    
1,on every       
1,"now, if you    "
1,sixteen more   
1,"you know, you  "
1,these people   
1,"i   you know,  "
1,but it is      
1,people         
1,and all we're  
1,i just   is    
1,"you know, it's "
1,we want great  
1,we want low    
1,we want a      
1,we want low    
1,what are we    
1,what are we    
1,and yet they   
1,"it's so crazy, "
1,"but, you know, "
1,he's going to  
1,just a couple  
1,he's going to  
1,the guest      
1,we have a good 
1,"no, no, we're  "
1,he's never     
1,i'm telling    
1,"you know, he's "
1,"i don't know,  "
1,but the guy is 
1,but he's going 
1,and i started  
1,so from now    
1,you're going   
1,you'll drive   
1,on every       
1,and you see it 
1,"and you know,  "
1,"well, thank    "
1,"thank you,     "
1,"and hello,     "
1,it's great to  
1,you know the   
1,thank you very 
1,under          
1,last month you 
1,we smashed     
1,we have never  
1,unemployment   
1,you're so      
1,i'm only       
1,i have to say  
1,what a         
1,because        
1,"anyway,        "
1,the            
1,and i hate to  
1,you weren't    
1,"well, wages    "
1,unemployment   
1,just a few     
1,it is the      
1,for            
1,remember last  
1,you'd need a   
1,then came      
1,i call it one  
1,your           
1,they came and  
1,"you know, i    "
1,i know it well 
1,congress will  
1,after years of 
1,and the reason 
1,they announced 
1,it's a huge    
1,and think of   
1,"but honestly,  "
1,it waited in   
1,we've also     
1,when i took    
1,"by the way,    "
1,"you know, i'm  "
1,that was one   
1,what the hell  
1,"you know,      "
1,i can't        
1,washington     
1,there's   very 
1,"no, they are   "
1,the legislator 
1,does anybody   
1,does anybody   
1,the            
1,it's the sixth 
1,and by the     
1,we have the    
1,rockets and    
1,we have the    
1,we've never    
1,and just a few 
1,1 terrorists   
1,thanks to this 
1,and he was     
1,and we've got  
1,that's what we 
1,go back to     
1,america is     
1,but while      
1,not going to   
1,i wouldn't     
1,and i have to  
1,these          
1,the            
1,"the house, the "
1,they also      
1,that's not     
1,"yesterday, the "
1,"get her out,   "
1,see these guys 
1,you get her    
1,"i'll tell you, "
1,that           
1,we don't want  
1,i don't know   
1,he didn't do   
1,then the       
1,the fbi failed 
1,"they hit it,   "
1,the dossier    
1,not being the  
1,"these folks,   "
1,never happened 
1,we're wise to  
1,the inspector  
1,when the fbi   
1,you have not   
1,when the fbi   
1,they hit that  
1,"they hid it,   "
1,they knew      
1,so they could  
1,and the fbi    
1,look how       
1,their lives    
1,"an fbi lawyer, "
1,what they did  
1,"oh, i look     "
1,i look forward 
1,and this       
1,considering    
1,we also know   
1,let's have an  
1,peter strzok   
1,"lisa, i love   "
1,"lisa, i've     "
1,we won't allow 
1,"lisa, please   "
1,"peter, i love  "
1,i love you     
1,and if for any 
1,if for any     
1,it was their   
1,"so fbi lawyer, "
1,texted the     
1,"likewise, so   "
1,this poor guy  
1,that's what i  
1,i don't know   
1,"no, that's     "
1,"i don't know,  "
1,"no, i heard    "
1,"oh, lisa, i    "
1,"lisa, he'll    "
1,but he said    
1,he won't we'll 
1,can you        
1,can you        
1,"well, stop it  "
1,there was no   
1,think of these 
1,"they write,    "
1,"darling, we'll "
1,and then they  
1,"no, you know   "
1,and it's not   
1,"take me home,  "
1,"true, they     "
1,and while it   
1,"i do it, i do  "
1,it's one       
1,but day after  
1,"and now, after "
1,you saw their  
1,people are     
1,all of these   
1,they said      
1,this is the    
1,you called     
1,this is the    
1,it's not even  
1,these people   
1,when a guy     
1,he made up my  
1,as soon as i   
1,remember the   
1,and then the   
1,i know the     
1,the informer   
1,they wrote     
1,what i said    
1,they didn't    
1,am i lucky i   
1,so when i said 
1,our secretary  
1,and they       
1,and by the     
1,you know they  
1,do anything    
1,there was no   
1,"now, all of a  "
1,"strong he's,   "
1,where's the    
1,maybe our      
1,ok but the     
1,he flew the    
1,he was so      
1,but today the  
1,that house     
1,there are no   
1,there are no   
1,this has to be 
1,the democrats  
1,impeachment is 
1,it's a word i  
1,the good news  
1,but the word   
1,it's a dark    
1,when you had   
1,hat would      
1,this was a big 
1,they make it   
1,these people   
1,the radical    
1,and i actually 
1,she has        
1,now it's being 
1,and she knew   
1,"i didn't,      "
1,they went out  
1,the polls are  
1,they're called 
1,we won         
1,our polls have 
1,you look at    
1,it's an        
1,it was always  
1,i like it a    
1,so what pelosi 
1,she wanted to  
1,but any        
1,and some of    
1,how about      
1,how about      
1,with green     
1,this is what   
1,what we're     
1,you know we're 
1,you got better 
1,it always      
1,this is the    
1,look at these  
1,this is the    
1,you know the   
1,you look at    
1,but they said  
1,they'll do it  
1,just like      
1,so we have to  
1,we have to     
1,got to take    
1,so here are    
1,he comes up to 
1,now he comes   
1,"oh, i have     "
1,what the hell  
1,"by the way,    "
1,1 in the world 
1,were beating   
1,you'd have     
1,if you had     
1,those          
1,"darling, i     "
1,i want to      
1,i think it's   
1,global         
1,the oceans are 
1,one eighth of  
1,"look, i want   "
1,i want clean   
1,i want   and   
1,our air and    
1,and we haven't 
1,and if you     
1,they're way    
1,"think of that, "
1,that means     
1,my wife was so 
1,she thinks i'm 
1,she always     
1,now she thinks 
1,and all i did  
1,i have stock   
1,shows you the  
1,ain't that     
1,but i have so  
1,your jobs are  
1,we have the    
1,"you remember,  "
1,if they don't  
1,you have so    
1,almost 160     
1,that's a hell  
1,but just       
1,"he said, the   "
1,you crooked    
1,but he doesn't 
1,"we said, say   "
1,"nah, i'd like  "
1,he'll walk up  
1,"listen, just   "
1,he just said   
1,"the democrats, "
1,and that's     
1,the ones that  
1,they refuse to 
1,so we can take 
1,it's the only  
1,"ok, so i'm     "
1,we love        
1,"you know, how  "
1,i don't care   
1,conan was      
1,they gave me   
1,i remember     
1,al-baghdadi    
1,al-baghdadi    
1,we're joined   
1,they really    
1,had you ever   
1,if he's in     
1,what is wrong  
1,what's wrong   
1,there's        
1,he he keeps    
1,it could       
1,i left these   
1,i didn't want  
1,we just had    
1,i was doing    
1,if you start   
1,then i went    
1,"by the way, to "
1,there has      
1,i have no      
1,"i mean, if you "
1,i thought he   
1,you know i     
1,you know we    
1,it's pretty    
1,one            
1,get me the     
1,we   we don't  
1,"i mean, look   "
1,how many   how 
1,"10,500 it's    "
1,it's beyond    
1,and don't      
1,so i want to   
1,representative 
1,"come up here,  "
1,a man has been 
1,a wonderful    
1,representative 
1,a guy who is   
1,they bring     
1,"thank you,     "
1,i want to also 
1,little did i   
1,"come on up,    "
1,also with us   
1,pennsylvania   
1,"you know this, "
1,you know this  
1,"you know, you  "
1,you know that  
1,national       
1,so i just want 
1,"you know, i    "
1,you know all   
1,look what we   
1,look what we   
1,we now have    
1,fired over a   
1,they wouldn't  
1,but what we've 
1,what we've     
1,what we've     
1,so we've done  
1,"thank you,     "
1,thank you      
1,vote for these 
1,"oh, that's a   "
1,look at the    
1,how's that     
1,is that hat    
1,i love that    
1,look at this   
1,"that says,     "
1,should we do   
1,should we do a 
1,so we have the 
1,make america   
1,and we wait    
1,you look at    
1,take a look at 
1,take a look at 
1,with president 
1,with president 
1,with president 
1,that's a big   
1,and then when  
1,it's loaded    
1,thank you very 
1,but with the   
1,you know what  
1,dictators and  
1,they all come  
1,so respected   
1,we're trying   
1,"i said, you    "
1,they won't be  
1,let him give   
1,but we've all  
1,"not me, we've  "
1,i've been your 
1,you know all   
1,i'm the only   
1,in other       
1,nobody talked  
1,we got right   
1,we have the    
1,so you can     
1,"right to try,  "
1,but we've also 
1,if i would     
1,these people   
1,they go crazy  
1,nobody thought 
1,they are one   
1,"this year, 40  "
1,we ended the   
1,the united     
1,1 producer of  
1,and in the     
1,"virtually,     "
1,i don't think  
1,you know those 
1,thousands and  
1,how about      
1,we had one     
1,so he wanted   
1,he wanted to   
1,how about      
1,think of this  
1,i think you    
1,he was caught  
1,"you saw that,  "
1,can you        
1,they all want  
1,he just raises 
1,he has no clue 
1,there is that  
1,did you see    
1,"well he, oh,   "
1,in addition to 
1,they want to   
1,we're doing    
1,please make a  
1,we don't want  
1,thanks to our  
1,steel has just 
1,"you know that, "
1,they weren't   
1,the steel      
1,we tax all of  
1,all of a       
1,and we need    
1,"you know, it's "
1,we need that   
1,we need it for 
1,we can't play  
1,after years of 
1,"and, very      "
1,we gave up at  
1,"you know,      "
1,let's just     
1,"oh no, issue   "
1,far left       
1,you have no    
1,"well, thank    "
1,"thank you,     "
1,"and hello,     "
1,it's great to  
1,you know the   
1,thank you very 
1,under          
1,last month you 
1,we smashed     
1,we have never  
1,unemployment   
1,you're so      
1,i'm only       
1,i have to say  
1,what a         
1,because        
1,"anyway,        "
1,the            
1,and i hate to  
1,you weren't    
1,"well, wages    "
1,unemployment   
1,just a few     
1,it is the      
1,for            
1,remember last  
1,you'd need a   
1,then came      
1,i call it one  
1,your           
1,they came and  
1,"you know, i    "
1,i know it well 
1,congress will  
1,after years of 
1,and the reason 
1,they announced 
1,it's a huge    
1,and think of   
1,"but honestly,  "
1,it waited in   
1,we've also     
1,when i took    
1,"by the way,    "
1,"you know, i'm  "
1,that was one   
1,what the hell  
1,"you know,      "
1,i can't        
1,washington     
1,there's   very 
1,"no, they are   "
1,the legislator 
1,does anybody   
1,does anybody   
1,the            
1,it's the sixth 
1,and by the     
1,we have the    
1,rockets and    
1,we have the    
1,we've never    
1,and just a few 
1,1 terrorists   
1,thanks to this 
1,and he was     
1,and we've got  
1,that's what we 
1,go back to     
1,america is     
1,but while      
1,not going to   
1,i wouldn't     
1,and i have to  
1,these          
1,the            
1,"the house, the "
1,they also      
1,that's not     
1,"yesterday, the "
1,"get her out,   "
1,see these guys 
1,you get her    
1,"i'll tell you, "
1,that           
1,we don't want  
1,i don't know   
1,he didn't do   
1,then the       
1,the fbi failed 
1,"they hit it,   "
1,the dossier    
1,not being the  
1,"these folks,   "
1,never happened 
1,we're wise to  
1,the inspector  
1,when the fbi   
1,you have not   
1,when the fbi   
1,they hit that  
1,"they hid it,   "
1,they knew      
1,so they could  
1,and the fbi    
1,look how       
1,their lives    
1,"an fbi lawyer, "
1,what they did  
1,"oh, i look     "
1,i look forward 
1,and this       
1,considering    
1,we also know   
1,let's have an  
1,peter strzok   
1,"lisa, i love   "
1,"lisa, i've     "
1,we won't allow 
1,"lisa, please   "
1,"peter, i love  "
1,i love you     
1,and if for any 
1,if for any     
1,it was their   
1,"so fbi lawyer, "
1,texted the     
1,"likewise, so   "
1,this poor guy  
1,that's what i  
1,i don't know   
1,"no, that's     "
1,"i don't know,  "
1,"no, i heard    "
1,"oh, lisa, i    "
1,"lisa, he'll    "
1,but he said    
1,he won't we'll 
1,can you        
1,can you        
